ISIN,Name,Description,Clean Price,Yield (%),YTM (%),Coupon,Industry,Maturity,Issuer,Callable,Currency,Issue Date,Pricing Date,Status
USP3699PGF82,CRTP 5.63% 2043-04-30 USD,5.625% NT REDEEM 30/04/2043 USD 200000 - Reg S,94.515,6.139416,6.0482,5.625,Government,2043-04-30,Costa Rica,N,USD,2013-04-30T00:00:00Z,2025-10-09T00:00:00Z,Active
US221597BT31,CRTP 5.63% 2043-04-30 USD,5.625% NT REDEEM 30/04/2043 USD 200000 - 144A,94.515,6.139416,6.0482,5.625,Government,2043-04-30,Costa Rica,N,USD,2013-04-30T00:00:00Z,2025-10-09T00:00:00Z,Active
USP3699PGK77,CRTP 6.13% 2031-02-19 USD,6.125% NT REDEEM 19/02/2031 USD 200000 - Reg S,104.637,4.924576,4.861597,6.125,Government,2031-02-19,Costa Rica,Y,USD,2019-11-19T00:00:00Z,2025-10-09T00:00:00Z,Active
US221597CP00,CRTP 6.13% 2031-02-19 USD,6.125% NT REDEEM 19/02/2031 USD 200000 - 144A,104.637,4.924576,4.861597,6.125,Government,2031-02-19,Costa Rica,Y,USD,2019-11-19T00:00:00Z,2025-10-09T00:00:00Z,Active
CRG0000B33J2,CRTP 7.20% 2033-11-23 USD,7.20% BD REDEEM 23/11/2033 USD 1000,112.172,5.332551,5.262533,7.2,Government,2033-11-23,Costa Rica,NA,USD,2023-05-23T00:00:00Z,2025-10-09T00:00:00Z,Active
USP3699PGM34,CRTP 6.55% 2034-04-03 USD,6.55% BD REDEEM 03/04/2034 USD 200000 - Reg S,107.998,5.16995,5.104369,6.55,Government,2034-04-03,Costa Rica,Y,USD,2023-04-03T00:00:00Z,2025-10-09T00:00:00Z,Active
US221597CR65,CRTP 6.55% 2034-04-03 USD,6.55% BD REDEEM 03/04/2034 USD 200000 - Reg 144A,107.998,5.16995,5.104369,6.55,Government,2034-04-03,Costa Rica,Y,USD,2023-04-03T00:00:00Z,2025-10-09T00:00:00Z,Active
CRG0000B20J9,CRTP 9.00% 2034-05-24 USD,9% BD REDEEM 24/05/2034 USD 1000,135.977,4.021084,3.982611,9,Government,2034-05-24,Costa Rica,NA,USD,2022-05-24T00:00:00Z,2025-10-09T00:00:00Z,Active
USP3699PGJ05,CRTP 7.16% 2045-03-12 USD,7.158% NT REDEEM 12/03/2045 USD 200000 - Reg S,109.521,6.300727,6.204297,7.158,Government,2045-03-12,Costa Rica,Y,USD,2015-03-12T00:00:00Z,2025-10-09T00:00:00Z,Active
US221597BV86,CRTP 7.16% 2045-03-12 USD,7.158% NT REDEEM 12/03/2045 USD 200000 - 144A,109.521,6.300727,6.204297,7.158,Government,2045-03-12,Costa Rica,Y,USD,2015-03-12T00:00:00Z,2025-10-09T00:00:00Z,Active
USP3699PGH49,CRTP 7.00% 2044-04-04 USD,7% NT REDEEM 04/04/2044 USD 200000 - Reg S,107.863,6.275179,6.178932,7,Government,2044-04-04,Costa Rica,N,USD,2014-04-04T00:00:00Z,2025-10-09T00:00:00Z,Active
US221602AC91,CRTP 7.00% 2044-04-04 USD,7% NT REDEEM 04/04/2044 USD 200000 - 144A,107.863,6.275179,6.178932,7,Government,2044-04-04,Costa Rica,N,USD,2014-04-04T00:00:00Z,2025-10-09T00:00:00Z,Active
US221597CK13,CRTP 10.35% 2030-06-19 CRC,10.35% BD REDEEM 19/06/2030 CRC 500000,120.551,5.345398,5.276457,10.35,Government,2030-06-19,Costa Rica,NA,CRC,2018-06-19T00:00:00Z,2025-10-03T00:00:00Z,Active
XS1559107989,CRTP 10.58% 2029-09-26 CRC,10.58% NT REDEEM 26/09/2029 CRC 50000 - Reg S,118.411,5.370661,5.300451,10.58,Government,2029-09-26,Costa Rica,NA,CRC,2014-03-26T00:00:00Z,2025-10-03T00:00:00Z,Active
US221604AG61,CRTP 10.50% 2029-09-26 CRC,10.50% NT REDEEM 26/09/2029 CRC 1000,118.411,5.370661,5.300451,10.5,Government,2029-09-26,Costa Rica,NA,CRC,NA,2025-10-03T00:00:00Z,Active
USP3699PGN17,CRTP 7.30% 2054-11-13 USD,7.30% BD REDEEM 13/11/2054 USD 200000 - Reg S,110.522,6.476094,6.373771,7.3,Government,2054-11-13,Costa Rica,Y,USD,2023-11-13T00:00:00Z,2025-10-03T00:00:00Z,Active
USP3699PGE18,CRTP 4.38% 2025-04-30 USD,4.375% NT REDEEM 30/04/2025 USD 200000 - Reg S,100,0,0,4.375,Government,2025-04-30,Costa Rica,N,USD,2013-04-30T00:00:00Z,2025-04-30T00:00:00Z,Inactive
US221597CV77,CRTP 7.30% 2054-11-13 USD,7.30% BD REDEEM 13/11/2054 USD 1000 - 144A,110.522,6.476094,6.373771,7.3,Government,2054-11-13,Costa Rica,NA,USD,2023-11-13T00:00:00Z,2025-10-03T00:00:00Z,Active
US221597BS57,CRTP 4.38% 2025-04-30 USD,4.375% NT REDEEM 30/04/2025 USD 200000 - 144A,100,0,0,4.375,Government,2025-04-30,Costa Rica,N,USD,2013-04-30T00:00:00Z,2025-04-30T00:00:00Z,Inactive
CRG0000B56I5,CRTP 11.20% 2025-02-26 CRC,11.20% BD REDEEM 26/02/2025 CRC 50000,100,0,0,11.2,Government,2025-02-26,Costa Rica,NA,CRC,2019-07-01T00:00:00Z,2025-02-26T00:00:00Z,Inactive
US283875CB66,ELSALV 9.50% 2052-07-15 USD,9.50% NT REDEEM 15/07/2052 USD 150000 - 144A,106.651,8.844841,8.655212,9.5,Government,2052-07-15,El Salvador,Y,USD,2020-07-15T00:00:00Z,2025-10-09T00:00:00Z,Active
USP01012CC84,ELSALV 9.50% 2052-07-15 USD,9.50% NT REDEEM 15/07/2052 USD 150000 - Reg S,106.651,8.844841,8.655212,9.5,Government,2052-07-15,El Salvador,Y,USD,2020-07-15T00:00:00Z,2025-10-09T00:00:00Z,Active
US283875AQ53,ELSALV 7.63% 2041-02-01 USD,7.625% NT REDEEM 01/02/2041 USD 150000 - 144A,95.528,8.139036,7.975472,7.625,Government,2041-02-01,El Salvador,N,USD,2011-02-01T00:00:00Z,2025-10-09T00:00:00Z,Active
USP01012AR71,ELSALV 7.63% 2041-02-01 USD,7.625% NT REDEEM 01/02/2041 USD 150000 - Reg S,95.528,8.139036,7.975472,7.625,Government,2041-02-01,El Salvador,N,USD,2011-02-01T00:00:00Z,2025-10-09T00:00:00Z,Active
US283875BZ44,ELSALV 7.13% 2050-01-20 USD,7.1246% NT REDEEM 20/01/2050 USD 150000 - 144A,86.12,8.480634,8.305909,7.125,Government,2050-01-20,El Salvador,Y,USD,2019-08-06T00:00:00Z,2025-10-09T00:00:00Z,Active
USP01012CA29,ELSALV 7.12% 2050-01-20 USD,7.1246% NT REDEEM 20/01/2050 USD 1500000 - Reg S,86.12,8.480634,8.305909,7.1246,Government,2050-01-20,El Salvador,Y,USD,2019-08-06T00:00:00Z,2025-10-09T00:00:00Z,Active
US283875AN23,ELSALV 7.65% 2035-06-15 USD,7.65% NT REDEEM 15/06/2035 USD 10000 - 144A,101.487,7.429566,7.296352,7.65,Government,2035-06-15,El Salvador,N,USD,2005-06-10T00:00:00Z,2025-10-09T00:00:00Z,Active
USP01012AN67,ELSALV 7.65% 2035-06-15 USD,7.65% NT REDEEM 15/06/2035 USD 10000 - Reg S,101.487,7.429566,7.296352,7.65,Government,2035-06-15,El Salvador,N,USD,2005-06-10T00:00:00Z,2025-10-09T00:00:00Z,Active
USP01012AM84,ELSALV 7.63% 2034-09-21 USD,7.625% NT REDEEM 21/09/2034 USD 10000 - Reg S,101.272,7.42693,7.293041,7.625,Government,2034-09-21,El Salvador,N,USD,2004-09-21T00:00:00Z,2025-10-09T00:00:00Z,Active
US283875CD23,ELSALV 0.25% 2030-04-17 USD,FXDVR NT REDEEM 17/04/2030 USD 150000 - 144A,93.778,2.387312,2.373571,0.25,Government,2030-04-17,El Salvador,Y,USD,2024-04-17T00:00:00Z,2025-10-09T00:00:00Z,Active
US283875BW13,ELSALV 8.63% 2029-02-28 USD,8.625% NT REDEEM 28/02/2029 USD 5000 - 144A,106.76,6.370176,6.265111,8.625,Government,2029-02-28,El Salvador,N,USD,2017-02-28T00:00:00Z,2025-10-09T00:00:00Z,Active
USP01012BX31,ELSALV 8.63% 2029-02-28 USD,8.625% NT REDEEM 28/02/2029 USD 5000 - Reg S,106.76,6.370176,6.265111,8.625,Government,2029-02-28,El Salvador,N,USD,2017-02-28T00:00:00Z,2025-10-09T00:00:00Z,Active
US283875AS10,ELSALV 6.38% 2027-01-18 USD,6.375% NT REDEEM 18/01/2027 USD 5000 - 144A,100.043,6.328819,6.226834,6.375,Government,2027-01-18,El Salvador,N,USD,2014-09-18T00:00:00Z,2025-10-09T00:00:00Z,Active
USP01012AT38,ELSALV 6.38% 2027-01-18 USD,6.375% NT REDEEM 18/01/2027 USD 5000 - Reg S,100.043,6.328819,6.226834,6.375,Government,2027-01-18,El Salvador,N,USD,2014-09-18T00:00:00Z,2025-10-09T00:00:00Z,Active
US283875AH54,ELSALV 8.25% 2032-04-10 USD,8.25% NT REDEEM 10/04/2032 USD 10000 - 144A,106.073,7.068787,6.947473,8.25,Government,2032-04-10,El Salvador,N,USD,2002-04-10T00:00:00Z,2025-10-09T00:00:00Z,Active
XS0146173371,ELSALV 8.25% 2032-04-10 USD,8.25% NT REDEEM 10/04/2032 USD 10000 - Reg S,106.073,7.068787,6.947473,8.25,Government,2032-04-10,El Salvador,N,USD,2002-04-10T00:00:00Z,2025-10-09T00:00:00Z,Active
USP01012CF16,ELSALV 9.25% 2030-04-17 USD,9.25% NT REDEEM 17/04/2030 USD 150000 - Reg S,108.57,6.109243,6.019354,9.25,Government,2030-04-17,El Salvador,Y,USD,2024-04-17T00:00:00Z,2025-10-09T00:00:00Z,Active
US283875CE06,ELSALV 9.25% 2030-04-17 USD,9.25% NT REDEEM 17/04/2030 USD 150000 - 144A,108.57,6.109243,6.019354,9.25,Government,2030-04-17,El Salvador,Y,USD,2024-04-17T00:00:00Z,2025-10-09T00:00:00Z,Active
US283875AR37,ELSALV 5.88% 2025-01-30 USD,5.875% NT REDEEM 30/01/2025 USD 5000 - 144A,100,0,0,5.875,Government,2025-01-30,El Salvador,N,USD,2012-12-05T00:00:00Z,2025-01-30T00:00:00Z,Inactive
XS0908638439,ELSALV 5.88% 2025-01-30 USD,5.875% MTN REDEEM 30/01/2025 USD 1000,100,0,0,5.875,Government,2025-01-30,El Salvador,NA,USD,2013-03-28T00:00:00Z,2025-01-30T00:00:00Z,Inactive
USP01012AS54,ELSALV 5.88% 2025-01-30 USD,5.875% NT REDEEM 30/01/2025 USD 5000 - REG S,100,0,0,5.875,Government,2025-01-30,El Salvador,N,USD,2012-12-05T00:00:00Z,2025-01-30T00:00:00Z,Inactive
US401494BB41,GUATEM 6.88% 2055-08-15 USD,6.875% NT REDEEM 15/08/2055 USD - 144A,105.99,6.419872,6.31859,6.875,Government,2055-08-15,Guatemala,Y,USD,2025-07-15T00:00:00Z,2025-10-09T00:00:00Z,Active
USP5015VAV82,GUATEM 6.88% 2055-08-15 USD,6.875% NT REDEEM 15/08/2055 USD 1000 - Reg S,105.99,6.419872,6.31859,6.875,Government,2055-08-15,Guatemala,Y,USD,2025-07-15T00:00:00Z,2025-10-09T00:00:00Z,Active
USP5015VAQ97,GUATEM 6.60% 2036-06-13 USD,6.60% BD REDEEM 13/06/2036 USD 1000 - Reg S,106.762,5.644057,5.56664,6.6,Government,2036-06-13,Guatemala,Y,USD,2023-06-13T00:00:00Z,2025-10-09T00:00:00Z,Active
US401494AW96,GUATEM 6.60% 2036-06-13 USD,6.60% BD REDEEM 13/06/2036 USD 200000 - 144A,106.762,5.644057,5.56664,6.6,Government,2036-06-13,Guatemala,Y,USD,2023-06-13T00:00:00Z,2025-10-09T00:00:00Z,Active
USP5015VAK28,GUATEM 5.38% 2032-04-24 USD,5.375% NT REDEEM 24/04/2032 USD 200000 - Reg S,101.124,5.169791,5.10505,5.375,Government,2032-04-24,Guatemala,Y,USD,2020-04-24T00:00:00Z,2025-10-09T00:00:00Z,Active
US401494AS84,GUATEM 5.38% 2032-04-24 USD,5.375% NT REDEEM 24/04/2032 USD 200000 - 144A,101.124,5.169791,5.10505,5.375,Government,2032-04-24,Guatemala,Y,USD,2020-04-24T00:00:00Z,2025-10-09T00:00:00Z,Active
USP5015VAR70,GUATEM 7.05% 2032-10-04 USD,7.05% BD REDEEM 04/10/2032 USD 1000,110.457,5.242813,5.174906,7.05,Government,2032-10-04,Guatemala,NA,USD,2023-10-04T00:00:00Z,2025-10-09T00:00:00Z,Active
US401494AX79,GUATEM 7.05% 2032-10-04 USD,7.05% BD REDEEM 04/10/2032 USD 200000,110.457,5.242813,5.174906,7.05,Government,2032-10-04,Guatemala,Y,USD,2023-10-04T00:00:00Z,2025-10-09T00:00:00Z,Active
USP5015VAJ54,GUATEM 6.13% 2050-06-01 USD,6.125% NT REDEEM 01/06/2050 USD 200000 - Reg S,97.352,6.341945,6.243462,6.125,Government,2050-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-10-09T00:00:00Z,Active
US401494AR02,GUATEM 6.13% 2050-06-01 USD,6.125% NT REDEEM 01/06/2050 USD 200000 - 144A,97.352,6.341945,6.243462,6.125,Government,2050-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-10-09T00:00:00Z,Active
USP5015VAE67,GUATEM 4.88% 2028-02-13 USD,4.875% NT REDEEM 13/02/2028 USD 200000 - Reg S,100.249,4.758501,4.698909,4.875,Government,2028-02-13,Guatemala,N,USD,2013-02-13T00:00:00Z,2025-10-09T00:00:00Z,Active
US401494AF63,GUATEM 4.88% 2028-02-13 USD,4.875% NT REDEEM 13/02/2028 USD 200000 - 144A,100.249,4.758501,4.698909,4.875,Government,2028-02-13,Guatemala,N,USD,2013-02-13T00:00:00Z,2025-10-09T00:00:00Z,Active
USP5015VAG16,GUATEM 4.38% 2027-06-05 USD,4.375% NT REDEEM 05/06/2027 USD 200000 - Reg S,99.392,4.75801,4.707498,4.375,Government,2027-06-05,Guatemala,N,USD,2017-06-05T00:00:00Z,2025-10-09T00:00:00Z,Active
US401494AP46,GUATEM 4.38% 2027-06-05 USD,4.375% NT REDEEM 05/06/2027 USD 200000 - Reg 144A,99.392,4.75801,4.707498,4.375,Government,2027-06-05,Guatemala,N,USD,2017-06-05T00:00:00Z,2025-10-09T00:00:00Z,Active
USP5015VAP15,GUATEM 5.25% 2029-08-10 USD,5.25% BD REDEEM 10/08/2029 USD 200000 - Reg S,101.121,4.923817,4.864213,5.25,Government,2029-08-10,Guatemala,Y,USD,2022-08-10T00:00:00Z,2025-10-09T00:00:00Z,Active
US401494AV14,GUATEM 5.25% 2029-08-10 USD,5.25% BD REDEEM 10/08/2029 USD 200000 - 144A,101.121,4.923817,4.864213,5.25,Government,2029-08-10,Guatemala,Y,USD,2022-08-10T00:00:00Z,2025-10-09T00:00:00Z,Active
USP5015VAF33,GUATEM 4.50% 2026-05-03 USD,4.50% NT REDEEM 03/05/2026 USD 200000 - Reg S,99.598,5.22293,5.179759,4.5,Government,2026-05-03,Guatemala,N,USD,2016-05-03T00:00:00Z,2025-10-09T00:00:00Z,Active
US401494AN97,GUATEM 4.50% 2026-05-03 USD,4.50% BD REDEEM 03/05/2026 USD 200000 - 144A,99.598,5.22293,5.179759,4.5,Government,2026-05-03,Guatemala,N,USD,2016-05-03T00:00:00Z,2025-10-09T00:00:00Z,Active
USP5015VAM83,GUATEM 3.70% 2033-10-07 USD,3.70% NT REDEEM 07/10/2033 USD 200000 - Reg S,89.647,5.305851,5.236701,3.7,Government,2033-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-10-09T00:00:00Z,Active
US401494AT67,GUATEM 3.70% 2033-10-07 USD,3.70% NT REDEEM 07/10/2033 USD 200000 - 144A,89.647,5.305851,5.236701,3.7,Government,2033-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-10-09T00:00:00Z,Active
USP5015VAH98,GUATEM 4.90% 2030-06-01 USD,4.90% NT REDEEM 01/06/2030 USD 200000 - Reg S,99.689,4.993023,4.932101,4.9,Government,2030-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-10-09T00:00:00Z,Active
US401494AQ29,GUATEM 4.90% 2030-06-01 USD,4.90% NT REDEEM 01/06/2030 USD 200000 - 144A,99.689,4.993023,4.932101,4.9,Government,2030-06-01,Guatemala,Y,USD,2019-05-31T00:00:00Z,2025-10-09T00:00:00Z,Active
USP8056GAB97,GUATEM 8.13% 2034-10-06 USD,8.125% NT REDEEM 06/10/2034 USD 10000 - Reg S,115.226,5.916941,5.831572,8.125,Government,2034-10-06,Guatemala,N,USD,2004-10-06T00:00:00Z,2025-10-09T00:00:00Z,Active
US401494AD16,GUATEM 8.13% 2034-10-06 USD,8.125% NT REDEEM 06/10/2034 USD 10000 - 144A,115.226,5.916941,5.831572,8.125,Government,2034-10-06,Guatemala,N,USD,2004-10-06T00:00:00Z,2025-10-09T00:00:00Z,Active
USP5015VAS53,GUATEM 6.55% 2037-02-06 USD,6.55% BD REDEEM 06/02/2037 USD 1000,106.188,5.795857,5.711418,6.55,Government,2037-02-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-10-09T00:00:00Z,Active
US401494AZ28,GUATEM 6.55% 2037-02-06 USD,6.55% BD REDEEM 06/02/2037 USD 1000 - 144A,106.188,5.795857,5.711418,6.55,Government,2037-02-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-10-09T00:00:00Z,Active
USP5015VAN66,GUATEM 4.65% 2041-10-07 USD,4.65% NT REDEEM 07/10/2041 USD 200000 - Reg S,86.713,5.949141,5.862472,4.65,Government,2041-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-10-09T00:00:00Z,Active
US401494AU31,GUATEM 4.65% 2041-10-07 USD,4.65% NT REDEEM 07/10/2041 USD 200000 - 144A,86.713,5.949141,5.862472,4.65,Government,2041-10-07,Guatemala,Y,USD,2021-10-07T00:00:00Z,2025-10-09T00:00:00Z,Active
USP5015VAT37,GUATEM 6.05% 2031-08-06 USD,6.05% BD REDEEM 06/08/2031 USD 1000,104.35,5.173806,5.108691,6.05,Government,2031-08-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-10-09T00:00:00Z,Active
US401494AY52,GUATEM 6.05% 2031-08-06 USD,6.05% BD REDEEM 06/08/2031 USD - 144A,104.35,5.173806,5.108691,6.05,Government,2031-08-06,Guatemala,Y,USD,2024-08-06T00:00:00Z,2025-10-09T00:00:00Z,Active
US438180AJ03,HONDUR 5.63% 2030-06-24 USD,5.625% NT REDEEM 24/06/2030 USD 150000 - 144A,98.969,5.876326,5.794002,5.625,Government,2030-06-24,Honduras,Y,USD,2020-06-24T00:00:00Z,2025-10-09T00:00:00Z,Active
USP5178RAC27,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - Reg S,100.865,5.530549,5.452215,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-10-09T00:00:00Z,Active
US438180AH47,HONDUR 6.25% 2027-01-19 USD,6.25% NT REDEEM 19/01/2027 USD 150000 - 144A,100.865,5.530549,5.452215,6.25,Government,2027-01-19,Honduras,N,USD,2017-01-19T00:00:00Z,2025-10-09T00:00:00Z,Active
PAL63444A5A0,PANAMA 5.20% 2034-07-05 USD,5.20% BD REDEEM 05/07/2034 USD 100000,93.023,6.246652,6.152332,5.2,Government,2034-07-05,Panama,NA,USD,2022-07-05T00:00:00Z,2025-10-09T00:00:00Z,Active
PAL63444B5A9,PANAMA 6.38% 2033-07-25 USD,6.375% BD REDEEM 25/07/2033 USD 1000,102.385,5.985788,5.89966,6.375,Government,2033-07-25,Panama,N,USD,2023-07-25T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299AK07,PANAMA 9.38% 2029-04-01 USD,9.375% BD REDCONV 01/04/2029 USD 1000,113.992,4.945675,4.886528,9.375,Government,2029-04-01,Panama,N,USD,1999-03-31T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299BK97,PANAMA 3.16% 2030-01-23 USD,3.16% BD REDEEM 23/01/2030 USD 200000,93.012,4.988842,4.92624,3.16,Government,2030-01-23,Panama,Y,USD,2019-07-23T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299AT16,PANAMA 8.13% 2034-04-28 USD,8.125% BD REDCONV 28/04/2034 USD 1000,111.659,6.337258,6.240846,8.125,Government,2034-04-28,Panama,N,USD,2004-01-28T00:00:00Z,2025-10-09T00:00:00Z,Active
PAL634445XA3,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD 1000,89.118,5.60953,5.534992,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-10-09T00:00:00Z,Active
PAL63444C5A8,PANAMA 6.50% 2028-12-28 USD,6.50% BD REDEEM 28/12/2028 USD 100000,103.491,5.302453,5.233334,6.5,Government,2028-12-28,Panama,NA,USD,2023-12-28T00:00:00Z,2025-10-09T00:00:00Z,Active
USP90603AP97,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - Reg S,89.12,5.609042,5.534517,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299BQ67,PANAMA 3.36% 2031-06-30 USD,3.362% BD REDEEM 30/06/2031 USD - 144A,89.12,5.609042,5.534517,3.362,Government,2031-06-30,Panama,N,USD,2021-06-30T00:00:00Z,2025-10-09T00:00:00Z,Active
PAL634445VA7,PANAMA 2.85% 2027-06-27 USD,2.85% BD REDEEM 27/06/2027 USD - Ser A,94.776,6.098063,6.01654,2.85,Government,2027-06-27,Panama,N,USD,2019-12-27T00:00:00Z,2025-10-09T00:00:00Z,Active
PAL634445TA1,PANAMA 3.75% 2026-04-17 USD,3.75% NT REDEEM 17/04/2026 USD 1000 - Ser A,99.375,4.975881,4.934115,3.75,Government,2026-04-17,Panama,N,USD,2019-04-17T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299BN37,PANAMA 2.25% 2032-09-29 USD,2.252% BD REDEEM 29/09/2032 USD 200000,81.002,5.578187,5.501181,2.252,Government,2032-09-29,Panama,Y,USD,2020-09-29T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299AD63,PANAMA 8.88% 2027-09-30 USD,8.875% BD REDCONV 30/09/2027 USD 1000 - Ser A,108.265,4.455503,4.409477,8.875,Government,2027-09-30,Panama,N,USD,1997-09-26T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299BR41,PANAMA 3.30% 2033-01-19 USD,3.298% NT REDEEM 19/01/2033 USD 200000,85.813,5.706336,5.625001,3.298,Government,2033-01-19,Panama,Y,USD,2022-01-19T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299AV61,PANAMA 7.13% 2026-01-29 USD,7.125% BD REDEEM 29/01/2026 USD 1000,100.716,4.705248,4.634219,7.125,Government,2026-01-29,Panama,N,USD,2005-11-29T00:00:00Z,2025-10-09T00:00:00Z,Active
PAL634445WA5,PANAMA 3.00% 2029-12-27 USD,3% BD REDEEM 27/12/2029 USD - Ser A,87.848,6.326976,6.229592,3,Government,2029-12-27,Panama,NA,USD,2019-12-27T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299BF03,PANAMA 3.88% 2028-03-17 USD,3.875% BD REDEEM 17/03/2028 USD 200000,98.349,4.597532,4.549639,3.875,Government,2028-03-17,Panama,Y,USD,2016-03-17T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299AW45,PANAMA 6.70% 2036-01-26 USD,6.70% BD REDEEM 26/01/2036 USD 1000,105.345,5.940645,5.854124,6.7,Government,2036-01-26,Panama,N,USD,2006-01-26T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299BX19,PANAMA 7.50% 2031-03-01 USD,7.50% BD REDEEM 01/03/2031 USD 200000,109.95,5.350423,5.283236,7.5,Government,2031-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299BT07,PANAMA 6.40% 2035-02-14 USD,6.40% BD REDEEM 14/02/2035 USD 200000,103.225,5.943985,5.855705,6.4,Government,2035-02-14,Panama,Y,USD,2022-11-21T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299BY91,PANAMA 8.00% 2038-03-01 USD,8% BD REDEEM 01/03/2038 USD 200000,113.663,6.250185,6.154946,8,Government,2038-03-01,Panama,Y,USD,2024-02-29T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299BM53,PANAMA 4.50% 2056-04-01 USD,4.50% BD REDEEM 01/04/2056 USD 200000,73.107,6.577581,6.471919,4.5,Government,2056-04-01,Panama,Y,USD,2020-04-01T00:00:00Z,2025-10-09T00:00:00Z,Active
US698299BV52,PANAMA 6.85% 2054-03-28 USD,6.853% BD REDEEM 28/03/2054 USD 200000,101.77,6.712552,6.603339,6.853,Government,2054-03-28,Panama,Y,USD,2023-03-28T00:00:00Z,2025-10-09T00:00:00Z,Active
